"project";"class";"from";"to";"category";"metric"
"Collection";"org.apache.commons.collections.iterators.ObjectGraphIterator";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListListIterator";"Set";"List";"search";0.75
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListListIterator";"Set";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListListIterator";"Set";"List";"insertion";0.75
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListListIterator";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListListIterator";"Set";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListListIterator";"Set";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.map.LazyMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.LazyMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.map.LazyMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.map.LazyMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.LazyMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.LazyMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Map";"deletion";0.6
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Map";"other";0.8
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Set";"search";0.5
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Set";"deletion";0.2
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Set";"insertion";0.5
"Collection";"org.apache.commons.collections.FastArrayList.SubList";"List";"Set";"other";0.67
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceEntrySet";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceEntrySet";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceEntrySet";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceEntrySet";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"List";"other";0.8
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.ProxyMap";"Map";"Set";"other";0.77
"Collection";"org.apache.commons.collections.FastTreeMap.EntrySet";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.FastTreeMap.EntrySet";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Map";"List";"access";1.0
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.bidimap.DualTreeBidiMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.FastArrayList.ListIter";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.FastArrayList.ListIter";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.FastArrayList.ListIter";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.FastArrayList.ListIter";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.FastArrayList.ListIter";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.FastArrayList.ListIter";"List";"Set";"other";1.0
"Collection";"org.apache.commons.collections.DoubleOrderedMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.DoubleOrderedMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceKeySet";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceKeySet";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceKeySet";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.map.AbstractReferenceMap.ReferenceKeySet";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.ListUtils";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.ListUtils";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.ListUtils";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.ListUtils";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.ListUtils";"List";"Set";"search";0.75
"Collection";"org.apache.commons.collections.ListUtils";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.ListUtils";"List";"Set";"insertion";0.5
"Collection";"org.apache.commons.collections.ListUtils";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.set.PredicatedSortedSet";"Set";"List";"search";1.0
"Collection";"org.apache.commons.collections.set.PredicatedSortedSet";"Set";"List";"other";1.0
"Collection";"org.apache.commons.collections.set.PredicatedSortedSet";"Set";"Map";"search";1.0
"Collection";"org.apache.commons.collections.set.PredicatedSortedSet";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.ListOrderedMapEntry";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.ListOrderedMapEntry";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"List";"other";0.87
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.FastHashMap";"Map";"Set";"other";0.85
"Collection";"org.apache.commons.collections.FastHashMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.FastHashMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"List";"deletion";0.6
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"List";"other";0.8
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"Set";"deletion";0.6
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.map.AbstractMapDecorator";"Map";"Set";"other";0.77
"Collection";"org.apache.commons.collections.BufferUtils";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.BufferUtils";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.map.ListOrderedMap.ValuesView";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.ListOrderedMap.ValuesView";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.IteratorUtils";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.IteratorUtils";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.IteratorUtils";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.IteratorUtils";"List";"Set";"other";0.83
"Collection";"org.apache.commons.collections.IteratorUtils";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.IteratorUtils";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.Flat3Map.KeySet";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.Flat3Map.KeySet";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator";"Map";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator";"Map";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.TreeBag";"Map";"List";"access";1.0
"Collection";"org.apache.commons.collections.TreeBag";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.TreeBag";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.TreeBag";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.AbstractHashedMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.UnmodifiableList";"List";"Map";"access";1.0
"Collection";"org.apache.commons.collections.list.UnmodifiableList";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.UnmodifiableList";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.list.UnmodifiableList";"List";"Set";"other";1.0
"Collection";"org.apache.commons.collections.map.TransformedMap";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.map.TransformedMap";"Map";"List";"other";0.87
"Collection";"org.apache.commons.collections.map.TransformedMap";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.map.TransformedMap";"Map";"Set";"other";0.85
"Collection";"org.apache.commons.collections.map.TransformedMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.TransformedMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.iterators.IteratorChain";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.iterators.IteratorChain";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.iterators.IteratorChain";"List";"Map";"other";0.87
"Collection";"org.apache.commons.collections.iterators.IteratorChain";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.iterators.IteratorChain";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.iterators.IteratorChain";"List";"Set";"other";0.83
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Map";"search";1.0
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Set";"search";1.0
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.list.FixedSizeList";"List";"Set";"other";1.0
"Collection";"java.util.AbstractSet";"List";"Map";"insertion";1.0
"Collection";"java.util.AbstractSet";"List";"Map";"other";1.0
"Collection";"java.util.AbstractSet";"List";"Set";"insertion";0.75
"Collection";"java.util.AbstractSet";"List";"Set";"other";0.92
"Collection";"java.util.AbstractSet";"Map";"List";"access";0.75
"Collection";"java.util.AbstractSet";"Map";"List";"other";0.93
"Collection";"java.util.AbstractSet";"Map";"Set";"access";1.0
"Collection";"java.util.AbstractSet";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.functors.UniquePredicate";"Set";"List";"insertion";0.75
"Collection";"org.apache.commons.collections.functors.UniquePredicate";"Set";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.StaticBucketMap";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.StaticBucketMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.StaticBucketMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.StaticBucketMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.StaticBucketMap";"Set";"List";"other";0.83
"Collection";"org.apache.commons.collections.StaticBucketMap";"Set";"Map";"other";0.92
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Map";"access";0.75
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Map";"other";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Set";"access";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.CollectionUtils";"List";"Set";"other";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"List";"insertion";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"List";"other";0.87
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"Set";"insertion";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Map";"Set";"other";0.85
"Collection";"org.apache.commons.collections.CollectionUtils";"Set";"List";"insertion";0.75
"Collection";"org.apache.commons.collections.CollectionUtils";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.CollectionUtils";"Set";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.CollectionUtils";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.list.GrowthList";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.list.GrowthList";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.list.GrowthList";"List";"Set";"insertion";0.5
"Collection";"org.apache.commons.collections.list.GrowthList";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.StaticBucketMap.EntryIterator";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.StaticBucketMap.EntryIterator";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.StaticBucketMap.EntryIterator";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.StaticBucketMap.EntryIterator";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.StaticBucketMap.EntryIterator";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.StaticBucketMap.EntryIterator";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.list.AbstractLinkedList";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.list.AbstractLinkedList";"List";"Set";"other";0.92
"Collection";"org.apache.commons.collections.iterators.LoopingListIterator";"List";"Map";"other";0.87
"Collection";"org.apache.commons.collections.iterators.LoopingListIterator";"List";"Set";"other";0.83
"Collection";"org.apache.commons.collections.map.UnmodifiableSortedMap";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.UnmodifiableSortedMap";"Map";"List";"access";1.0
"Collection";"org.apache.commons.collections.map.UnmodifiableSortedMap";"Map";"List";"other";1.0
"Collection";"org.apache.commons.collections.map.UnmodifiableSortedMap";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.UnmodifiableSortedMap";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.UnmodifiableSortedMap";"Map";"Set";"other";1.0
"Collection";"org.apache.commons.collections.ReferenceMap";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.ReferenceMap";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.Flat3Map";"Map";"List";"search";1.0
"Collection";"org.apache.commons.collections.map.Flat3Map";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.map.Flat3Map";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.map.Flat3Map";"Map";"Set";"search";1.0
"Collection";"org.apache.commons.collections.map.Flat3Map";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.map.Flat3Map";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.map.Flat3Map";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.Flat3Map";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.functors.SwitchTransformer";"Map";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.functors.SwitchTransformer";"Map";"List";"other";0.93
"Collection";"org.apache.commons.collections.functors.SwitchTransformer";"Map";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.functors.SwitchTransformer";"Map";"Set";"other";0.92
"Collection";"org.apache.commons.collections.functors.SwitchTransformer";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.functors.SwitchTransformer";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.map.Flat3Map.EntrySet";"Set";"List";"other";0.92
"Collection";"org.apache.commons.collections.map.Flat3Map.EntrySet";"Set";"Map";"other";1.0
"Collection";"org.apache.commons.collections.functors.MapTransformer";"Map";"List";"access";0.75
"Collection";"org.apache.commons.collections.functors.MapTransformer";"Map";"Set";"access";1.0
"Collection";"org.apache.commons.collections.collection.CompositeCollection";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.collection.CompositeCollection";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.collection.CompositeCollection";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.collection.CompositeCollection";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.collection.CompositeCollection";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.collection.CompositeCollection";"List";"Set";"other";0.83
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListIterator";"Set";"List";"deletion";0.8
"Collection";"org.apache.commons.collections.list.SetUniqueList.SetListIterator";"Set";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.map.StaticBucketMap.EntryIterator";"List";"Map";"deletion";0.8
"Collection";"org.apache.commons.collections.map.StaticBucketMap.EntryIterator";"List";"Map";"insertion";1.0
"Collection";"org.apache.commons.collections.map.StaticBucketMap.EntryIterator";"List";"Map";"other";0.93
"Collection";"org.apache.commons.collections.map.StaticBucketMap.EntryIterator";"List";"Set";"deletion";0.8
"Collection";"org.apache.commons.collections.map.StaticBucketMap.EntryIterator";"List";"Set";"insertion";0.75
"Collection";"org.apache.commons.collections.map.StaticBucketMap.EntryIterator";"List";"Set";"other";0.92
