project;class;from;to;category;metric
Collection;org.apache.commons.collections.map.ListOrderedMap.ValuesView;Set;List;other;0.0
Collection;org.apache.commons.collections.map.ListOrderedMap.ValuesView;Set;Map;other;1.0
Collection;org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator;Map;List;other;1.0
Collection;org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator;Map;Set;other;1.0
Collection;org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator;Set;List;other;0.0
Collection;org.apache.commons.collections.FastHashMap.CollectionView.CollectionViewIterator;Set;Map;other;1.0
Collection;org.apache.commons.collections.IteratorUtils;List;Map;insertion;1.0
Collection;org.apache.commons.collections.IteratorUtils;List;Map;other;0.93
Collection;org.apache.commons.collections.IteratorUtils;List;Set;insertion;0.0
Collection;org.apache.commons.collections.IteratorUtils;List;Set;other;0.0
Collection;org.apache.commons.collections.IteratorUtils;Map;List;other;1.0
Collection;org.apache.commons.collections.IteratorUtils;Map;Set;other;1.0
Collection;org.apache.commons.collections.map.Flat3Map.KeySet;Set;List;other;0.0
Collection;org.apache.commons.collections.map.Flat3Map.KeySet;Set;Map;other;1.0
Collection;org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator;Map;List;access;0.0
Collection;org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator;Map;List;deletion;0.0
Collection;org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator;Map;Set;access;1.0
Collection;org.apache.commons.collections.bidimap.AbstractDualBidiMap.KeySetIterator;Map;Set;deletion;0.0
Collection;org.apache.commons.collections.TreeBag;Map;List;access;1.0
Collection;org.apache.commons.collections.TreeBag;Map;List;other;1.0
Collection;org.apache.commons.collections.TreeBag;Map;Set;access;1.0
Collection;org.apache.commons.collections.TreeBag;Map;Set;other;1.0
Collection;org.apache.commons.collections.map.AbstractHashedMap;Map;List;search;1.0
Collection;org.apache.commons.collections.map.AbstractHashedMap;Map;List;access;0.0
Collection;org.apache.commons.collections.map.AbstractHashedMap;Map;List;other;0.93
Collection;org.apache.commons.collections.map.AbstractHashedMap;Map;Set;search;1.0
Collection;org.apache.commons.collections.map.AbstractHashedMap;Map;Set;access;1.0
Collection;org.apache.commons.collections.map.AbstractHashedMap;Map;Set;other;0.92
Collection;org.apache.commons.collections.map.AbstractHashedMap;Set;List;other;0.0
Collection;org.apache.commons.collections.map.AbstractHashedMap;Set;Map;other;1.0
Collection;org.apache.commons.collections.list.UnmodifiableList;List;Map;access;1.0
Collection;org.apache.commons.collections.list.UnmodifiableList;List;Map;other;1.0
Collection;org.apache.commons.collections.list.UnmodifiableList;List;Set;access;1.0
Collection;org.apache.commons.collections.list.UnmodifiableList;List;Set;other;1.0
Collection;org.apache.commons.collections.map.TransformedMap;Map;List;insertion;1.0
Collection;org.apache.commons.collections.map.TransformedMap;Map;List;other;0.87
Collection;org.apache.commons.collections.map.TransformedMap;Map;Set;insertion;1.0
Collection;org.apache.commons.collections.map.TransformedMap;Map;Set;other;0.85
Collection;org.apache.commons.collections.map.TransformedMap;Set;List;other;0.0
Collection;org.apache.commons.collections.map.TransformedMap;Set;Map;other;1.0
Collection;org.apache.commons.collections.iterators.IteratorChain;List;Map;access;0.0
Collection;org.apache.commons.collections.iterators.IteratorChain;List;Map;insertion;1.0
Collection;org.apache.commons.collections.iterators.IteratorChain;List;Map;other;0.0
Collection;org.apache.commons.collections.iterators.IteratorChain;List;Set;access;1.0
Collection;org.apache.commons.collections.iterators.IteratorChain;List;Set;insertion;0.75
Collection;org.apache.commons.collections.iterators.IteratorChain;List;Set;other;0.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Map;search;1.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Map;access;0.75
Collection;org.apache.commons.collections.list.FixedSizeList;List;Map;insertion;1.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Map;other;1.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Set;search;1.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Set;access;1.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Set;insertion;1.0
Collection;org.apache.commons.collections.list.FixedSizeList;List;Set;other;1.0
Collection;java.util.AbstractSet;List;Map;insertion;1.0
Collection;java.util.AbstractSet;List;Map;other;1.0
Collection;java.util.AbstractSet;List;Set;insertion;0.0
Collection;java.util.AbstractSet;List;Set;other;0.0
Collection;java.util.AbstractSet;Map;List;access;0.0
Collection;java.util.AbstractSet;Map;List;other;0.0
Collection;java.util.AbstractSet;Map;Set;access;1.0
Collection;java.util.AbstractSet;Map;Set;other;0.0
Collection;org.apache.commons.collections.functors.UniquePredicate;Set;List;insertion;0.0
Collection;org.apache.commons.collections.functors.UniquePredicate;Set;Map;insertion;1.0
Collection;org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap;Map;List;search;1.0
Collection;org.apache.commons.collections.bidimap.UnmodifiableSortedBidiMap;Map;Set;search;1.0
Collection;org.apache.commons.collections.StaticBucketMap;Map;List;access;0.0
Collection;org.apache.commons.collections.StaticBucketMap;Map;List;other;1.0
Collection;org.apache.commons.collections.StaticBucketMap;Map;Set;access;1.0
Collection;org.apache.commons.collections.StaticBucketMap;Map;Set;other;1.0
Collection;org.apache.commons.collections.StaticBucketMap;Set;List;other;0.0
Collection;org.apache.commons.collections.StaticBucketMap;Set;Map;other;0.92
Collection;org.apache.commons.collections.CollectionUtils;List;Map;access;0.0
Collection;org.apache.commons.collections.CollectionUtils;List;Map;deletion;0.0
Collection;org.apache.commons.collections.CollectionUtils;List;Map;insertion;1.0
Collection;org.apache.commons.collections.CollectionUtils;List;Map;other;1.0
Collection;org.apache.commons.collections.CollectionUtils;List;Set;access;1.0
Collection;org.apache.commons.collections.CollectionUtils;List;Set;deletion;0.0
Collection;org.apache.commons.collections.CollectionUtils;List;Set;insertion;0.0
Collection;org.apache.commons.collections.CollectionUtils;List;Set;other;1.0
Collection;org.apache.commons.collections.CollectionUtils;Map;List;search;1.0
Collection;org.apache.commons.collections.CollectionUtils;Map;List;access;0.0
Collection;org.apache.commons.collections.CollectionUtils;Map;List;insertion;1.0
Collection;org.apache.commons.collections.CollectionUtils;Map;List;other;0.87
Collection;org.apache.commons.collections.CollectionUtils;Map;Set;search;1.0
Collection;org.apache.commons.collections.CollectionUtils;Map;Set;access;1.0
Collection;org.apache.commons.collections.CollectionUtils;Map;Set;insertion;1.0
Collection;org.apache.commons.collections.CollectionUtils;Map;Set;other;0.85
Collection;org.apache.commons.collections.CollectionUtils;Set;List;insertion;0.0
Collection;org.apache.commons.collections.CollectionUtils;Set;List;other;0.0
Collection;org.apache.commons.collections.CollectionUtils;Set;Map;insertion;1.0
Collection;org.apache.commons.collections.CollectionUtils;Set;Map;other;1.0
Collection;org.apache.commons.collections.list.GrowthList;List;Map;insertion;1.0
Collection;org.apache.commons.collections.list.GrowthList;List;Map;other;0.0
Collection;org.apache.commons.collections.list.GrowthList;List;Set;insertion;0.5
Collection;org.apache.commons.collections.list.GrowthList;List;Set;other;0.0
Collection;org.apache.commons.collections.StaticBucketMap.EntryIterator;List;Map;deletion;0.0
Collection;org.apache.commons.collections.StaticBucketMap.EntryIterator;List;Map;insertion;1.0
Collection;org.apache.commons.collections.StaticBucketMap.EntryIterator;List;Map;other;0.0
Collection;org.apache.commons.collections.StaticBucketMap.EntryIterator;List;Set;deletion;0.0
Collection;org.apache.commons.collections.StaticBucketMap.EntryIterator;List;Set;insertion;0.0
Collection;org.apache.commons.collections.StaticBucketMap.EntryIterator;List;Set;other;0.0
Collection;org.apache.commons.collections.list.AbstractLinkedList;List;Map;other;0.93
Collection;org.apache.commons.collections.list.AbstractLinkedList;List;Set;other;0.92
Collection;org.apache.commons.collections.iterators.LoopingListIterator;List;Map;other;0.87
Collection;org.apache.commons.collections.iterators.LoopingListIterator;List;Set;other;0.83
Collection;org.apache.commons.collections.map.UnmodifiableSortedMap;Map;List;search;1.0
Collection;org.apache.commons.collections.map.UnmodifiableSortedMap;Map;List;access;1.0
Collection;org.apache.commons.collections.map.UnmodifiableSortedMap;Map;List;other;1.0
Collection;org.apache.commons.collections.map.UnmodifiableSortedMap;Map;Set;search;1.0
Collection;org.apache.commons.collections.map.UnmodifiableSortedMap;Map;Set;access;1.0
Collection;org.apache.commons.collections.map.UnmodifiableSortedMap;Map;Set;other;1.0
Collection;org.apache.commons.collections.ReferenceMap;Set;List;other;0.0
Collection;org.apache.commons.collections.ReferenceMap;Set;Map;other;1.0
Collection;org.apache.commons.collections.map.Flat3Map;Map;List;search;1.0
Collection;org.apache.commons.collections.map.Flat3Map;Map;List;access;0.0
Collection;org.apache.commons.collections.map.Flat3Map;Map;List;other;0.93
Collection;org.apache.commons.collections.map.Flat3Map;Map;Set;search;1.0
Collection;org.apache.commons.collections.map.Flat3Map;Map;Set;access;1.0
Collection;org.apache.commons.collections.map.Flat3Map;Map;Set;other;0.92
Collection;org.apache.commons.collections.map.Flat3Map;Set;List;other;0.0
Collection;org.apache.commons.collections.map.Flat3Map;Set;Map;other;1.0
Collection;org.apache.commons.collections.functors.SwitchTransformer;Map;List;deletion;0.0
Collection;org.apache.commons.collections.functors.SwitchTransformer;Map;List;other;0.93
Collection;org.apache.commons.collections.functors.SwitchTransformer;Map;Set;deletion;0.0
Collection;org.apache.commons.collections.functors.SwitchTransformer;Map;Set;other;0.92
Collection;org.apache.commons.collections.functors.SwitchTransformer;Set;List;other;0.0
Collection;org.apache.commons.collections.functors.SwitchTransformer;Set;Map;other;1.0
Collection;org.apache.commons.collections.map.Flat3Map.EntrySet;Set;List;other;0.0
Collection;org.apache.commons.collections.map.Flat3Map.EntrySet;Set;Map;other;1.0
Collection;org.apache.commons.collections.functors.MapTransformer;Map;List;access;0.0
Collection;org.apache.commons.collections.functors.MapTransformer;Map;Set;access;1.0
Collection;org.apache.commons.collections.collection.CompositeCollection;List;Map;deletion;0.0
Collection;org.apache.commons.collections.collection.CompositeCollection;List;Map;insertion;1.0
Collection;org.apache.commons.collections.collection.CompositeCollection;List;Map;other;0.93
Collection;org.apache.commons.collections.collection.CompositeCollection;List;Set;deletion;0.0
Collection;org.apache.commons.collections.collection.CompositeCollection;List;Set;insertion;0.0
Collection;org.apache.commons.collections.collection.CompositeCollection;List;Set;other;0.0
Collection;org.apache.commons.collections.list.SetUniqueList.SetListIterator;Set;List;deletion;0.0
Collection;org.apache.commons.collections.list.SetUniqueList.SetListIterator;Set;Map;deletion;0.0
Collection;org.apache.commons.collections.map.StaticBucketMap.EntryIterator;List;Map;deletion;0.0
Collection;org.apache.commons.collections.map.StaticBucketMap.EntryIterator;List;Map;insertion;1.0
Collection;org.apache.commons.collections.map.StaticBucketMap.EntryIterator;List;Map;other;0.0
Collection;org.apache.commons.collections.map.StaticBucketMap.EntryIterator;List;Set;deletion;0.0
Collection;org.apache.commons.collections.map.StaticBucketMap.EntryIterator;List;Set;insertion;0.0
Collection;org.apache.commons.collections.map.StaticBucketMap.EntryIterator;List;Set;other;0.0
Freecs;freecs.auth.SQLAuthenticator;Map;List;search;1.0
Freecs;freecs.auth.SQLAuthenticator;Map;Set;search;1.0
Freecs;freecs.core.UserManager.UserStore;Map;List;search;1.0
Freecs;freecs.core.UserManager.UserStore;Map;List;access;0.0
Freecs;freecs.core.UserManager.UserStore;Map;List;deletion;0.0
Freecs;freecs.core.UserManager.UserStore;Map;List;insertion;1.0
Freecs;freecs.core.UserManager.UserStore;Map;List;other;0.93
Freecs;freecs.core.UserManager.UserStore;Map;Set;search;1.0
Freecs;freecs.core.UserManager.UserStore;Map;Set;access;1.0
Freecs;freecs.core.UserManager.UserStore;Map;Set;deletion;0.0
Freecs;freecs.core.UserManager.UserStore;Map;Set;insertion;1.0
Freecs;freecs.core.UserManager.UserStore;Map;Set;other;0.92
Freecs;freecs.core.UserManager.UserStore;Set;List;other;0.0
Freecs;freecs.core.UserManager.UserStore;Set;Map;other;1.0
Freecs;freecs.util.MessageTemplateFinder;Map;List;deletion;0.0
Freecs;freecs.util.MessageTemplateFinder;Map;Set;deletion;0.0
Freecs;freecs.util.MessageTemplateFinder;Set;List;search;0.0
Freecs;freecs.util.MessageTemplateFinder;Set;List;insertion;0.0
Freecs;freecs.util.MessageTemplateFinder;Set;List;other;0.0
Freecs;freecs.util.MessageTemplateFinder;Set;Map;search;1.0
Freecs;freecs.util.MessageTemplateFinder;Set;Map;insertion;1.0
Freecs;freecs.util.MessageTemplateFinder;Set;Map;other;1.0
Freecs;freecs.content.HTTPRequest;Map;List;insertion;1.0
Freecs;freecs.content.HTTPRequest;Map;Set;insertion;1.0
Freecs;freecs.core.Listener;Map;List;access;0.0
Freecs;freecs.core.Listener;Map;List;insertion;1.0
Freecs;freecs.core.Listener;Map;List;other;1.0
Freecs;freecs.core.Listener;Map;Set;access;1.0
Freecs;freecs.core.Listener;Map;Set;insertion;1.0
Freecs;freecs.core.Listener;Map;Set;other;1.0
Freecs;freecs.core.Listener;Set;List;other;0.0
Freecs;freecs.core.Listener;Set;Map;other;1.0
Freecs;freecs.core.User;List;Map;search;1.0
Freecs;freecs.core.User;List;Map;deletion;0.0
Freecs;freecs.core.User;List;Map;insertion;1.0
Freecs;freecs.core.User;List;Map;other;0.93
Freecs;freecs.core.User;List;Set;search;0.0
Freecs;freecs.core.User;List;Set;deletion;0.0
Freecs;freecs.core.User;List;Set;insertion;0.0
Freecs;freecs.core.User;List;Set;other;0.0
Freecs;freecs.core.User;Map;List;access;0.0
Freecs;freecs.core.User;Map;List;deletion;0.0
Freecs;freecs.core.User;Map;List;insertion;1.0
Freecs;freecs.core.User;Map;List;other;1.0
Freecs;freecs.core.User;Map;Set;access;1.0
Freecs;freecs.core.User;Map;Set;deletion;0.0
Freecs;freecs.core.User;Map;Set;insertion;1.0
Freecs;freecs.core.User;Map;Set;other;1.0
Freecs;freecs.core.User;Set;List;other;0.0
Freecs;freecs.core.User;Set;Map;other;1.0
Freecs;freecs.commands.CmdListVips;List;Map;access;0.0
Freecs;freecs.commands.CmdListVips;List;Map;other;0.93
Freecs;freecs.commands.CmdListVips;List;Set;access;1.0
Freecs;freecs.commands.CmdListVips;List;Set;other;0.0
Freecs;freecs.commands.CmdPunish;List;Map;other;0.93
Freecs;freecs.commands.CmdPunish;List;Set;other;0.0
Freecs;freecs.core.GroupManager;List;Map;search;1.0
Freecs;freecs.core.GroupManager;List;Map;deletion;0.8
Freecs;freecs.core.GroupManager;List;Map;insertion;1.0
Freecs;freecs.core.GroupManager;List;Map;other;1.0
Freecs;freecs.core.GroupManager;List;Set;search;0.0
Freecs;freecs.core.GroupManager;List;Set;deletion;0.0
Freecs;freecs.core.GroupManager;List;Set;insertion;0.0
Freecs;freecs.core.GroupManager;List;Set;other;0.0
Freecs;freecs.core.GroupManager;Map;List;access;0.0
Freecs;freecs.core.GroupManager;Map;List;deletion;0.0
Freecs;freecs.core.GroupManager;Map;List;insertion;1.0
Freecs;freecs.core.GroupManager;Map;List;other;0.93
Freecs;freecs.core.GroupManager;Map;Set;access;1.0
Freecs;freecs.core.GroupManager;Map;Set;deletion;0.0
Freecs;freecs.core.GroupManager;Map;Set;insertion;1.0
Freecs;freecs.core.GroupManager;Map;Set;other;0.92
Freecs;freecs.core.GroupManager;Set;List;other;0.0
Freecs;freecs.core.GroupManager;Set;Map;other;1.0
Freecs;freecs.commands.CommandSet;Map;List;access;0.0
Freecs;freecs.commands.CommandSet;Map;List;insertion;1.0
Freecs;freecs.commands.CommandSet;Map;List;other;1.0
Freecs;freecs.commands.CommandSet;Map;Set;access;1.0
Freecs;freecs.commands.CommandSet;Map;Set;insertion;1.0
Freecs;freecs.commands.CommandSet;Map;Set;other;1.0
Freecs;freecs.commands.CommandSet;Set;List;other;0.0
Freecs;freecs.commands.CommandSet;Set;Map;other;1.0
Freecs;freecs.util.logger.LogWriter;Map;List;access;0.0
Freecs;freecs.util.logger.LogWriter;Map;List;deletion;0.0
Freecs;freecs.util.logger.LogWriter;Map;List;insertion;1.0
Freecs;freecs.util.logger.LogWriter;Map;Set;access;1.0
Freecs;freecs.util.logger.LogWriter;Map;Set;deletion;0.0
Freecs;freecs.util.logger.LogWriter;Map;Set;insertion;1.0
Freecs;freecs.core.UserManager.UserStore.UserStoreIterator;Map;List;deletion;0.0
Freecs;freecs.core.UserManager.UserStore.UserStoreIterator;Map;List;other;1.0
Freecs;freecs.core.UserManager.UserStore.UserStoreIterator;Map;Set;deletion;0.0
Freecs;freecs.core.UserManager.UserStore.UserStoreIterator;Map;Set;other;1.0
Freecs;freecs.auth.AbstractAuthenticator;List;Map;insertion;1.0
Freecs;freecs.auth.AbstractAuthenticator;List;Set;insertion;0.0
Freecs;freecs.auth.AbstractAuthenticator;Map;List;insertion;1.0
Freecs;freecs.auth.AbstractAuthenticator;Map;Set;insertion;1.0
Freecs;freecs.util.TrafficMonitor;Map;List;access;0.0
Freecs;freecs.util.TrafficMonitor;Map;List;deletion;0.0
Freecs;freecs.util.TrafficMonitor;Map;List;insertion;1.0
Freecs;freecs.util.TrafficMonitor;Map;Set;access;1.0
Freecs;freecs.util.TrafficMonitor;Map;Set;deletion;0.0
Freecs;freecs.util.TrafficMonitor;Map;Set;insertion;1.0
Freecs;freecs.util.GroupUserList;List;Map;access;0.0
Freecs;freecs.util.GroupUserList;List;Map;insertion;1.0
Freecs;freecs.util.GroupUserList;List;Map;other;0.93
Freecs;freecs.util.GroupUserList;List;Set;access;1.0
Freecs;freecs.util.GroupUserList;List;Set;insertion;0.0
Freecs;freecs.util.GroupUserList;List;Set;other;0.0
Freecs;freecs.util.GroupUserList;Map;List;access;0.0
Freecs;freecs.util.GroupUserList;Map;List;insertion;1.0
Freecs;freecs.util.GroupUserList;Map;List;other;1.0
Freecs;freecs.util.GroupUserList;Map;Set;access;1.0
Freecs;freecs.util.GroupUserList;Map;Set;insertion;1.0
Freecs;freecs.util.GroupUserList;Map;Set;other;1.0
Freecs;freecs.util.GroupUserList;Set;List;insertion;0.0
Freecs;freecs.util.GroupUserList;Set;List;other;0.0
Freecs;freecs.util.GroupUserList;Set;Map;insertion;1.0
Freecs;freecs.util.GroupUserList;Set;Map;other;1.0
Freecs;freecs.Server;List;Map;search;1.0
Freecs;freecs.Server;List;Map;deletion;0.8
Freecs;freecs.Server;List;Map;insertion;1.0
Freecs;freecs.Server;List;Map;other;1.0
Freecs;freecs.Server;List;Set;search;0.0
Freecs;freecs.Server;List;Set;deletion;0.0
Freecs;freecs.Server;List;Set;insertion;0.0
Freecs;freecs.Server;List;Set;other;0.0
Freecs;freecs.Server;Map;List;search;1.0
Freecs;freecs.Server;Map;List;access;0.0
Freecs;freecs.Server;Map;List;deletion;0.0
Freecs;freecs.Server;Map;List;insertion;1.0
Freecs;freecs.Server;Map;List;other;0.93
Freecs;freecs.Server;Map;Set;search;1.0
Freecs;freecs.Server;Map;Set;access;1.0
Freecs;freecs.Server;Map;Set;deletion;0.0
Freecs;freecs.Server;Map;Set;insertion;1.0
Freecs;freecs.Server;Map;Set;other;0.92
Freecs;freecs.Server;Set;List;other;0.0
Freecs;freecs.Server;Set;Map;other;1.0
Freecs;freecs.commands.CmdKickHard;List;Map;access;0.0
Freecs;freecs.commands.CmdKickHard;List;Map;other;0.93
Freecs;freecs.commands.CmdKickHard;List;Set;access;1.0
Freecs;freecs.commands.CmdKickHard;List;Set;other;0.0
Freecs;freecs.commands.CmdLockChangeForeignAction;List;Map;access;0.0
Freecs;freecs.commands.CmdLockChangeForeignAction;List;Map;other;0.93
Freecs;freecs.commands.CmdLockChangeForeignAction;List;Set;access;1.0
Freecs;freecs.commands.CmdLockChangeForeignAction;List;Set;other;0.0
Freecs;freecs.util.FadeColor;List;Map;insertion;1.0
Freecs;freecs.util.FadeColor;List;Map;other;1.0
Freecs;freecs.util.FadeColor;List;Set;insertion;0.0
Freecs;freecs.util.FadeColor;List;Set;other;0.0
Freecs;freecs.commands.AbstractCommand;List;Map;search;1.0
Freecs;freecs.commands.AbstractCommand;List;Map;access;0.0
Freecs;freecs.commands.AbstractCommand;List;Map;insertion;1.0
Freecs;freecs.commands.AbstractCommand;List;Map;other;0.93
Freecs;freecs.commands.AbstractCommand;List;Set;search;0.0
Freecs;freecs.commands.AbstractCommand;List;Set;access;1.0
Freecs;freecs.commands.AbstractCommand;List;Set;insertion;0.0
Freecs;freecs.commands.AbstractCommand;List;Set;other;0.0
Freecs;freecs.util.HtmlEncoder;List;Map;deletion;1.0
Freecs;freecs.util.HtmlEncoder;List;Map;insertion;1.0
Freecs;freecs.util.HtmlEncoder;List;Map;other;0.0
Freecs;freecs.util.HtmlEncoder;List;Set;deletion;1.0
Freecs;freecs.util.HtmlEncoder;List;Set;insertion;1.0
Freecs;freecs.util.HtmlEncoder;List;Set;other;0.0
Freecs;freecs.util.HtmlEncoder;Set;List;search;0.0
Freecs;freecs.util.HtmlEncoder;Set;Map;search;1.0
Freecs;freecs.auth.sqlConnectionPool.PoolElement;List;Map;search;1.0
Freecs;freecs.auth.sqlConnectionPool.PoolElement;List;Map;other;1.0
Freecs;freecs.auth.sqlConnectionPool.PoolElement;List;Set;search;1.0
Freecs;freecs.auth.sqlConnectionPool.PoolElement;List;Set;other;0.0
Freecs;freecs.commands.CmdShowIp;List;Map;other;0.93
Freecs;freecs.commands.CmdShowIp;List;Set;other;0.0
Freecs;freecs.core.Membership;List;Map;search;1.0
Freecs;freecs.core.Membership;List;Map;deletion;0.0
Freecs;freecs.core.Membership;List;Map;insertion;1.0
Freecs;freecs.core.Membership;List;Map;other;0.93
Freecs;freecs.core.Membership;List;Set;search;0.0
Freecs;freecs.core.Membership;List;Set;deletion;0.0
Freecs;freecs.core.Membership;List;Set;insertion;0.0
Freecs;freecs.core.Membership;List;Set;other;0.0
Freecs;freecs.core.Membership;Map;List;other;1.0
Freecs;freecs.core.Membership;Map;Set;other;1.0
Freecs;freecs.core.Membership;Set;List;other;0.0
Freecs;freecs.core.Membership;Set;Map;other;1.0
Freecs;freecs.commands.CmdKick;List;Map;deletion;0.0
Freecs;freecs.commands.CmdKick;List;Map;other;0.93
Freecs;freecs.commands.CmdKick;List;Set;deletion;0.0
Freecs;freecs.commands.CmdKick;List;Set;other;0.0
Freecs;freecs.commands.CmdBan;List;Map;search;1.0
Freecs;freecs.commands.CmdBan;List;Map;other;0.93
Freecs;freecs.commands.CmdBan;List;Set;search;0.0
Freecs;freecs.commands.CmdBan;List;Set;other;0.0
Freecs;freecs.commands.CmdUnPunish;List;Map;other;0.93
Freecs;freecs.commands.CmdUnPunish;List;Set;other;0.0
Freecs;freecs.commands.CmdListOnlineFriends;List;Map;insertion;1.0
Freecs;freecs.commands.CmdListOnlineFriends;List;Map;other;0.0
Freecs;freecs.commands.CmdListOnlineFriends;List;Set;insertion;0.0
Freecs;freecs.commands.CmdListOnlineFriends;List;Set;other;0.0
Freecs;freecs.external.StateRequestHandler;Map;List;other;0.0
Freecs;freecs.external.StateRequestHandler;Map;Set;other;0.0
Freecs;freecs.core.CentralSelector.KeepAliveTimeoutChecker;Set;List;other;0.0
Freecs;freecs.core.CentralSelector.KeepAliveTimeoutChecker;Set;Map;other;1.0
Freecs;freecs.core.Responder;Set;List;other;0.0
Freecs;freecs.core.Responder;Set;Map;other;0.92
Freecs;freecs.commands.CmdSu;List;Map;access;0.0
Freecs;freecs.commands.CmdSu;List;Map;other;0.93
Freecs;freecs.commands.CmdSu;List;Set;access;1.0
Freecs;freecs.commands.CmdSu;List;Set;other;0.0
Freecs;freecs.core.CentralSelector;Set;List;other;0.0
Freecs;freecs.core.CentralSelector;Set;Map;other;0.85
Freecs;freecs.core.MessageRenderer;List;Map;other;0.0
Freecs;freecs.core.MessageRenderer;List;Set;other;0.0
Freecs;freecs.auth.AuthManager;List;Map;insertion;1.0
Freecs;freecs.auth.AuthManager;List;Map;other;0.93
Freecs;freecs.auth.AuthManager;List;Set;insertion;0.0
Freecs;freecs.auth.AuthManager;List;Set;other;0.0
Freecs;freecs.external.StaticRequestHandler;Map;List;access;0.0
Freecs;freecs.external.StaticRequestHandler;Map;List;insertion;1.0
Freecs;freecs.external.StaticRequestHandler;Map;Set;access;1.0
Freecs;freecs.external.StaticRequestHandler;Map;Set;insertion;1.0
Freecs;freecs.commands.CmdInvite;List;Map;other;0.93
Freecs;freecs.commands.CmdInvite;List;Set;other;0.0
Freecs;freecs.content.ContentContainer;List;Map;search;1.0
Freecs;freecs.content.ContentContainer;List;Set;search;0.0
Freecs;freecs.core.RequestEvaluator;List;Map;insertion;1.0
Freecs;freecs.core.RequestEvaluator;List;Map;other;1.0
Freecs;freecs.core.RequestEvaluator;List;Set;insertion;0.0
Freecs;freecs.core.RequestEvaluator;List;Set;other;0.0
Freecs;freecs.core.RequestEvaluator;Map;List;search;1.0
Freecs;freecs.core.RequestEvaluator;Map;List;access;0.0
Freecs;freecs.core.RequestEvaluator;Map;List;insertion;1.0
Freecs;freecs.core.RequestEvaluator;Map;Set;search;1.0
Freecs;freecs.core.RequestEvaluator;Map;Set;access;1.0
Freecs;freecs.core.RequestEvaluator;Map;Set;insertion;1.0
Freecs;freecs.core.Group;List;Map;search;1.0
Freecs;freecs.core.Group;List;Map;deletion;0.0
Freecs;freecs.core.Group;List;Map;insertion;1.0
Freecs;freecs.core.Group;List;Map;other;0.87
Freecs;freecs.core.Group;List;Set;search;0.0
Freecs;freecs.core.Group;List;Set;deletion;0.0
Freecs;freecs.core.Group;List;Set;insertion;0.0
Freecs;freecs.core.Group;List;Set;other;0.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Map;search;1.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Map;deletion;0.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Map;insertion;1.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Map;other;1.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Set;search;0.75
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Set;deletion;0.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Set;insertion;0.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;List;Set;other;0.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;Map;List;search;1.0
Freecs;freecs.auth.sqlConnectionPool.DbProperties;Map;Set;search;1.0
Freecs;freecs.layout.TemplateSet;Map;List;search;1.0
Freecs;freecs.layout.TemplateSet;Map;List;access;0.0
Freecs;freecs.layout.TemplateSet;Map;List;deletion;0.0
Freecs;freecs.layout.TemplateSet;Map;List;insertion;1.0
Freecs;freecs.layout.TemplateSet;Map;Set;search;1.0
Freecs;freecs.layout.TemplateSet;Map;Set;access;1.0
Freecs;freecs.layout.TemplateSet;Map;Set;deletion;0.0
Freecs;freecs.layout.TemplateSet;Map;Set;insertion;1.0
Freecs;freecs.commands.CmdSys;List;Map;other;1.0
Freecs;freecs.commands.CmdSys;List;Set;other;0.0
Freecs;freecs.external.xmlrpc.freecsXmlRpcHandler;Map;List;insertion;1.0
Freecs;freecs.external.xmlrpc.freecsXmlRpcHandler;Map;Set;insertion;1.0
Freecs;freecs.core.RequestReader;List;Map;deletion;0.0
Freecs;freecs.core.RequestReader;List;Map;insertion;1.0
Freecs;freecs.core.RequestReader;List;Map;other;0.0
Freecs;freecs.core.RequestReader;List;Set;deletion;0.0
Freecs;freecs.core.RequestReader;List;Set;insertion;0.0
Freecs;freecs.core.RequestReader;List;Set;other;0.0
Freecs;freecs.external.WebadminRequestHandler;List;Map;search;1.0
Freecs;freecs.external.WebadminRequestHandler;List;Map;insertion;1.0
Freecs;freecs.external.WebadminRequestHandler;List;Map;other;0.93
Freecs;freecs.external.WebadminRequestHandler;List;Set;search;0.0
